fullpath,item_idx,pose_detected,pose_512,pose_is_none
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/222/526.png,222,False,,True
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/222/527.png,222,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00 \xd3?ffffff\xc0?\x00\x00\x00\x00\x00\xe0\xdb?\x9a\x99\x99\x99\x99\x99\xc8?\x00\x00\x00\x00\x00 \xd6?\xcd\xcc\xcc\xcc\xcc\xcc\xcc?\x00\x00\x00\x00\x00@\xd6?\x9a\x99\x99\x99\x99\x19\xd7?\x00\x00\x00\x00\x00 \xd6?33333\xb3\xdf?\x00\x00\x00\x00\x00\xe0\xe0?\x00\x00\x00\x00\x00\x00\xc4?\x00\x00\x00\x00\x00@\xe5?fffff\xe6\xd1?\x00\x00\x00\x00\x00`\xe0?\xcd\xcc\xcc\xcc\xccL\xd5?\x00\x00\x00\x00\x00\xc0\xd9?\x00\x00\x00\x00\x00\x80\xde?\x00\x00\x00\x00\x00\x00\xdc?333333\xe5?\x00\x00\x00\x00\x00\xa0\xe0?33333\xb3\xeb?\x00\x00\x00\x00\x00\xf0\xe0?\x9a\x99\x99\x99\x99\x19\xdd?\x00\x00\x00\x00\x00 \xe2?fffff\xa6\xe4?\x00\x00\x00\x00\x00@\xe4?\xcd\xcc\xcc\xcc\xcc\xcc\xe9?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa0\xd3?\xcd\xcc\xcc\xcc\xcc\xcc\xba?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\xd7?\x00\x00\x00\x00\x00\x00\xb6?\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/223/528.png,223,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00P\xe6?\x9a\x99\x99\x99\x99\x99\xc7?\x00\x00\x00\x00\x00\x80\xdf?\xcd\xcc\xcc\xcc\xccL\xd4?\x00\x00\x00\x00\x00p\xe6?ffffff\xd5?\x00\x00\x00\x00\x00`\xe7?ffffff\xe4?\x00\x00\x00\x00\x00\xb0\xe5?\xcd\xcc\xcc\xcc\xcc\x8c\xea?\x00\x00\x00\x00\x00\xc0\xd1?333333\xd3?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xdf?\xcd\xcc\xcc\xcc\xccL\xea?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00`\xd1?\x9a\x99\x99\x99\x99\x19\xe9?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00 \xe6?\xcd\xcc\xcc\xcc\xcc\xcc\xc2?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00P\xe3?333333\xbf?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/223/529.png,223,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\xc0\xe6?ffffff\xc9?\x00\x00\x00\x00\x00\xe0\xdb?\x9a\x99\x99\x99\x99\x99\xde?\x00\x00\x00\x00\x00\xe0\xea?33333\xf3\xe0?\x00\x00\x00\x00\x00\xd0\xeb?33333\xf3\xef?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00p?fffff\xe6\xdc?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf0\xe6?\x9a\x99\x99\x99\x99\x99\xc4?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xe4?\xcd\xcc\xcc\xcc\xcc\xcc\xc1?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/223/530.png,223,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\xa0\xd9?ffffff\xc8?\x00\x00\x00\x00\x00\x00\xe0?\xcd\xcc\xcc\xcc\xccL\xd4?\x00\x00\x00\x00\x00 \xd3?\x9a\x99\x99\x99\x99\x19\xd2?\x00\x00\x00\x00\x00\x00\x00\x00ffffff\xd2?\x00\x00\x00\x00\x00\x00\xbe?\xcd\xcc\xcc\xcc\xcc\xcc\xc1?\x00\x00\x00\x00\x00p\xe6?\x9a\x99\x99\x99\x99\x99\xd6?\x00\x00\x00\x00\x00 \xe7?\x00\x00\x00\x00\x00@\xe3?\x00\x00\x00\x00\x00\xd0\xe3?fffff\xe6\xe8?\x00\x00\x00\x00\x00\xe0\xd3?ffffff\xe8?\x00\x00\x00\x00\x00\x00\xd5?33333\xf3\xef?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe0\xe0?333333\xe9?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00 \xd6?333333\xc6?\x00\x00\x00\x00\x00\xc0\xda?\x00\x00\x00\x00\x00\x00\xc2?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa0\xe0?\x00\x00\x00\x00\x00\x00\xbe?\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/223/531.png,223,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\xb0\xe2?333333\xb9?\x00\x00\x00\x00\x00\x90\xe0?\x9a\x99\x99\x99\x99\x99\xc8?\x00\x00\x00\x00\x00\xa0\xda?\x9a\x99\x99\x99\x99\x99\xc6?\x00\x00\x00\x00\x00@\xd7?\x9a\x99\x99\x99\x99\x19\xd4?\x00\x00\x00\x00\x00\xc0\xdb?ffffff\xd8?\x00\x00\x00\x00\x00\xf0\xe3?ffffff\xca?\x00\x00\x00\x00\x00\x10\xe4?33333\xb3\xd5?\x00\x00\x00\x00\x00\xe0\xe2?fffff\xe6\xd7?\x00\x00\x00\x00\x00\x00\xdd?\xcd\xcc\xcc\xcc\xcc\xcc\xdc?\x00\x00\x00\x00\x00\x80\xdd?\x00\x00\x00\x00\x00@\xe5?\x00\x00\x00\x00\x00\xf0\xe0?\xcd\xcc\xcc\xcc\xcc\x8c\xeb?\x00\x00\x00\x00\x00p\xe2?fffff\xe6\xdc?\x00\x00\x00\x00\x000\xe2?fffff\xe6\xe4?\x00\x00\x00\x00\x00\xc0\xda?33333\xb3\xe9?\x00\x00\x00\x00\x00`\xe2?\xcd\xcc\xcc\xcc\xcc\xcc\xb2?\x00\x00\x00\x00\x00\x90\xe3?333333\xb7?\x00\x00\x00\x00\x00\xe0\xe0?\x00\x00\x00\x00\x00\x00\xb2?\x00\x00\x00\x00\x00\xb0\xe3?ffffff\xbc?\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/224/532.png,224,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\xe0\xd9?\x9a\x99\x99\x99\x99\x99\xc7?\x00\x00\x00\x00\x00`\xe1?fffff\xe6\xd3?\x00\x00\x00\x00\x00\xa0\xe7?333333\xd4?\x00\x00\x00\x00\x00\xb0\xeb?\x9a\x99\x99\x99\x99\x19\xe1?\x00\x00\x00\x00\x00\xf0\xed?\x9a\x99\x99\x99\x99\x19\xe7?\x00\x00\x00\x00\x00\xc0\xd5?ffffff\xd3?\x00\x00\x00\x00\x00\x00\xca?ffffff\xe1?\x00\x00\x00\x00\x00\x00\xcf?33333s\xe4?\x00\x00\x00\x00\x00\xd0\xe3?\x00\x00\x00\x00\x00\xc0\xe9?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00`\xd8?\x00\x00\x00\x00\x00\x80\xe9?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa0\xda?\x9a\x99\x99\x99\x99\x99\xc3?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\xdf?\x00\x00\x00\x00\x00\x00\xc2?\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/224/533.png,224,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\x80\xe1?\x00\x00\x00\x00\x00\x00\xc5?\x00\x00\x00\x00\x000\xe0?\x00\x00\x00\x00\x00\x00\xcf?\x00\x00\x00\x00\x00\xa0\xda?333333\xce?\x00\x00\x00\x00\x00@\xd5?33333\xb3\xd4?\x00\x00\x00\x00\x00\xe0\xd7?333333\xcf?\x00\x00\x00\x00\x00\xe0\xe2?\x9a\x99\x99\x99\x99\x99\xcf?\x00\x00\x00\x00\x000\xe4?fffff\xe6\xd6?\x00\x00\x00\x00\x00\x80\xe4?33333\xb3\xdc?\x00\x00\x00\x00\x00\x00\xda?\x00\x00\x00\x00\x00\x80\xde?\x00\x00\x00\x00\x00\xa0\xd7?33333s\xe4?\x00\x00\x00\x00\x00\xc0\xdb?333333\xe9?\x00\x00\x00\x00\x00\xc0\xe0?ffffff\xdf?\x00\x00\x00\x00\x00\xa0\xe0?33333s\xe5?\x00\x00\x00\x00\x00P\xe0?fffff\xe6\xea?\x00\x00\x00\x00\x00\xc0\xe0?ffffff\xc3?\x00\x00\x00\x00\x00\xe0\xe1?ffffff\xc3?\x00\x00\x00\x00\x00 \xde?\xcd\xcc\xcc\xcc\xcc\xcc\xc3?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/224/534.png,224,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\xa0\xd9?\x9a\x99\x99\x99\x99\x99\xc2?\x00\x00\x00\x00\x00\x00\xd8?\x00\x00\x00\x00\x00\x80\xd1?\x00\x00\x00\x00\x00\x00\xcb?\xcd\xcc\xcc\xcc\xccL\xd0?\x00\x00\x00\x00\x00\x00\x00\x0033333\xb3\xd0?\x00\x00\x00\x00\x00\x80\xc8?333333\xc1?\x00\x00\x00\x00\x00p\xe1?\xcd\xcc\xcc\xcc\xccL\xd2?\x00\x00\x00\x00\x00\x80\xe3?\xcd\xcc\xcc\xcc\xcc\x0c\xe0?\x00\x00\x00\x00\x00\xf0\xe2?\x00\x00\x00\x00\x00\x80\xe7?\x00\x00\x00\x00\x00\x80\xc8?\x9a\x99\x99\x99\x99\xd9\xe7?\x00\x00\x00\x00\x00\x00\xbe?33333\xf3\xef?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\xdb?33333s\xe8?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xd7?\x00\x00\x00\x00\x00\x00\xbc?\x00\x00\x00\x00\x00\x00\xdc?333333\xbf?\x00\x00\x00\x00\x00\x00\xd4?\xcd\xcc\xcc\xcc\xcc\xcc\xb8?\x00\x00\x00\x00\x00\x00\xde?ffffff\xc1?\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/224/535.png,224,False,,True
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/225/536.png,225,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\x80\xda?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xdd?\xcd\xcc\xcc\xcc\xcc\xcc\xba?\x00\x00\x00\x00\x00 \xd6?\x00\x00\x00\x00\x00\x00\xbc?\x00\x00\x00\x00\x00\x00\xca?333333\xb7?\x00\x00\x00\x00\x00 \xd4?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf0\xe1?\x9a\x99\x99\x99\x99\x99\xb7?\x00\x00\x00\x00\x00\xd0\xe4?333333\xcc?\x00\x00\x00\x00\x00\x00\xe6?33333\xb3\xd6?\x00\x00\x00\x00\x00\x80\xd9?\x9a\x99\x99\x99\x99\x99\xd9?\x00\x00\x00\x00\x00\x80\xd9?33333\xf3\xe3?\x00\x00\x00\x00\x00\xe0\xda?\x00\x00\x00\x00\x00\x00\xeb?\x00\x00\x00\x00\x000\xe1?\xcd\xcc\xcc\xcc\xccL\xd9?\x00\x00\x00\x00\x00\x90\xe2?\xcd\xcc\xcc\xcc\xcc\x8c\xe3?\x00\x00\x00\x00\x00P\xe5?\xcd\xcc\xcc\xcc\xcc\xcc\xea?\x00\x00\x00\x00\x00\xa0\xd8?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xdb?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\xd6?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xdd?\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/225/537.png,225,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x000\xe3?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\xdf?\x9a\x99\x99\x99\x99\x99\xcb?\x00\x00\x00\x00\x00\xe0\xd3?\xcd\xcc\xcc\xcc\xcc\xcc\xc7?\x00\x00\x00\x00\x00\x80\xc6?fffff\xe6\xde?\x00\x00\x00\x00\x00\x00\xc8?\xcd\xcc\xcc\xcc\xccL\xe9?\x00\x00\x00\x00\x00P\xe5?333333\xcf?\x00\x00\x00\x00\x00\xa0\xe5?\x9a\x99\x99\x99\x99\x19\xe0?\x00\x00\x00\x00\x000\xe9?\x00\x00\x00\x00\x00\x80\xe7?\x00\x00\x00\x00\x00`\xd9?\xcd\xcc\xcc\xcc\xcc\xcc\xe8?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf0\xe2?fffff\xa6\xe8?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xd0\xe1?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\xe4?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\xdd?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa0\xe5?\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/225/538.png,225,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\xdf?ffffff\xcd?\x00\x00\x00\x00\x00\xb0\xe7?\x00\x00\x00\x00\x00\x00\xce?\x00\x00\x00\x00\x00\xf0\xe9?fffff&\xe1?\x00\x00\x00\x00\x000\xea?33333\xf3\xe8?\x00\x00\x00\x00\x00@\xcd?\x9a\x99\x99\x99\x99\x99\xcd?\x00\x00\x00\x00\x00@\xc2?\xcd\xcc\xcc\xcc\xccL\xe0?\x00\x00\x00\x00\x00\x80\xc4?\x9a\x99\x99\x99\x99\x99\xe8?\x00\x00\x00\x00\x00@\xe4?\xcd\xcc\xcc\xcc\xcc\xcc\xe8?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\xd6?\x00\x00\x00\x00\x00\xc0\xe8?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00`\xe3?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xd9?\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/225/539.png,225,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xd0\xe0?\x00\x00\x00\x00\x00\x00\xb8?\x00\x00\x00\x00\x00\xc0\xc2?\x9a\x99\x99\x99\x99\x99\xc4?\x00\x00\x00\x00\x00\x00\xb2?33333\xb3\xe6?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe0\xec?\x9a\x99\x99\x99\x99\x99\xb9?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
